# secret s0 s1 first_cycle (fixed 8-shift LFSR, merged)
86 f7 71 2
06 f2 f4 30707
d7 96 41 30730
b1 63 d2 30753
10 e6 f6 30776
18 92 8a 30799
f8 7a 82 30822
0f 56 59 30845
dc d5 09 30868
dc ac 70 30891
44 0a 4e 30914
de 08 d6 30937
08 01 09 30960
c1 43 82 30983
86 72 f4 31006
66 e8 8e 31029
5f c4 9b 31052
57 10 47 31075
45 9f da 31098
8c b2 3e 31121
56 bc ea 31144
8f 51 de 31167
c0 a2 62 31190
33 96 a5 31213
ac b2 1e 31236
62 b2 d0 31259
db ec 37 31282
40 4f 0f 31305
24 0e 2a 31328
2f 1f 30 31351
4b 82 c9 31374
38 65 5d 31397
62 b9 db 31420
63 98 fb 31443
05 7b 7e 31466
6e df b1 31489
41 45 04 31512
80 e4 64 31535
21 a2 83 31558
af 35 9a 31581
cb c6 0d 31604
41 7c 3d 31627
f2 3b c9 31650
f7 4f b8 31673
0f 21 2e 31696
b8 66 de 31719
cd 4e 83 31742
49 93 da 31765
52 cb 99 31788
95 a3 36 31811
5b 75 2e 31834
5c 04 58 31857
a0 0e ae 31880
fc 27 db 31903
40 4c 0c 31926
76 5b 2d 31949
49 94 dd 31972
b2 cb 79 31995
88 a4 2c 32018
43 c8 8b 32041
70 a8 d8 32064
44 41 05 32087
72 11 63 32110
29 24 0d 32133
29 fb d2 32156
12 3c 2e 32179
2a 67 4d 32202
6d e8 85 32225
af 4a e5 32248
40 d7 97 32271
e4 aa 4e 32294
3e 86 b8 32317
79 07 7e 32340
f2 e6 14 32363
32 fd cf 32386
44 54 10 32409
83 34 b7 32432
98 f6 6e 32455
27 af 88 32478
66 a8 ce 32501
67 95 f2 32524
13 d8 cb 32547
c6 30 f6 32570
a9 87 2e 32593
bd 78 c5 32616
cf f4 3b 32639
48 01 49 32662
93 1b 88 32685
cd c7 0a 32708
12 8f 9d 32731
05 ba bf 32754
e3 9b 78 32777
71 e1 90 32800
08 e3 eb 32823
cd 14 d9 32846
9b 9e 05 32869
7a b5 cf 32892
57 ba ed 32915
fe 83 7d 32938
7c 3e 42 32961
aa 09 a3 32984
d9 41 98 33007
ec 56 ba 33030
e2 d1 33 33053
b7 5a ed 33076
9c af 33 33099
b8 90 28 33122
e5 71 94 33145
22 44 66 33168
3e dd e3 33191
e4 61 85 33214
3d 71 4c 33237
a0 85 25 33260
22 a0 82 33283
88 e6 6e 33306
f4 2a de 33329
8b 3e b5 33352
fe 3b c5 33375
41 90 d1 33398
3b 70 4b 33421
89 65 ec 33444
ef 26 c9 33467
85 54 d1 33490
2f d5 fa 33513
40 36 76 33536
83 74 f7 33559
39 f6 cf 33582
e5 cd 28 33605
03 0e 0d 33628
6b 7b 10 33651
e1 92 73 33674
e8 ca 22 33697
a2 05 a7 33720
a6 64 c2 33743
f2 4d bf 33766
a0 f3 53 33789
b2 20 92 33812
35 15 20 33835
6f d4 bb 33858
d1 02 d3 33881
78 cc b4 33904
d2 9a 48 33927
90 98 08 33950
92 8b 19 33973
09 71 78 33996
a1 40 e1 34019
03 98 9b 34042
85 47 c2 34065
01 d0 d1 34088
84 e7 63 34111
3f 4b 74 34134
9d f0 6d 34157
ce 13 dd 34180
ed 03 ee 34203
81 4d cc 34226
21 0d 2c 34249
10 1e 0e 34272
16 c6 d0 34295
14 ac b8 34318
62 5c 3e 34341
45 26 63 34364
70 ab db 34387
21 97 b6 34410
d2 56 84 34433
ad 8f 22 34456
31 49 78 34479
a4 d2 76 34502
55 5f 0a 34525
48 73 3b 34548
30 15 25 34571
67 74 13 34594
d0 50 80 34617
08 98 90 34640
39 5e 67 34663
a7 8c 2b 34686
a7 55 f2 34709
25 19 3c 34732
09 ff f6 34755
5e c2 9c 34778
80 cb 4b 34801
41 74 35 34824
1e db c5 34847
bd bb 06 34870
04 5b 5f 34893
0c 85 89 34916
fe 20 de 34939
50 f8 a8 34962
96 a0 36 34985
bb 23 98 35008
df 36 e9 35031
82 41 c3 35054
42 1e 5c 35077
d2 e2 30 35100
7e 94 ea 35123
d0 10 c0 35146
3b 33 08 35169
62 f6 94 35192
51 0f 5e 35215
41 4a 0b 35238
fc f7 0b 35261
c8 c7 0f 35284
fb 3b c0 35307
61 8f ee 35330
41 78 39 35353
aa 04 ae 35376
44 f2 b6 35399
dc f7 2b 35422
92 06 94 35445
13 cc df 35468
88 e0 68 35491
1f 2c 33 35514
6d b6 db 35537
41 3a 7b 35560
a0 01 a1 35583
21 85 a4 35606
fa 55 af 35629
95 ad 38 35652
29 5c 75 35675
1a 04 1e 35698
7a e1 9b 35721
7c fa 86 35744
77 9a ed 35767
85 6e eb 35790
80 d2 52 35813
1b e4 ff 35836
4c 89 c5 35859
68 75 1d 35882
9c b8 24 35905
98 91 09 35928
85 45 c0 35951
92 63 f1 35974
22 39 1b 35997
00 8c 8c 36020
3f f0 cf 36043
98 54 cc 36066
52 f6 a4 36089
5e 3d 63 36112
ea 96 7c 36135
f8 23 db 36158
6a dc b6 36181
12 83 91 36204
6b 0f 64 36227
1b b5 ae 36250
94 af 3b 36273
d3 4c 9f 36296
36 79 4f 36319
9b 92 09 36342
16 8d 9b 36365
2d d6 fb 36388
a4 d7 73 36411
ac f8 54 36434
3e e8 d6 36457
d8 18 c0 36480
11 08 19 36503
ee 82 6c 36526
26 f9 df 36549
d0 30 e0 36572
76 f6 80 36595
86 02 84 36618
63 9a f9 36641
1b 56 4d 36664
d1 fe 2f 36687
e9 39 d0 36710
98 c3 5b 36733
ae a8 06 36756
13 3e 2d 36779
ef ac 43 36802
3f 64 5b 36825
d0 e0 30 36848
ee 0a e4 36871
cd a1 6c 36894
86 4b cd 36917
4a 1f 55 36940
c2 74 b6 36963
2b e4 cf 36986
d2 52 80 37009
d7 e1 36 37032
c1 c4 05 37055
b6 9b 2d 37078
f6 a8 5e 37101
80 61 e1 37124
c6 47 81 37147
e3 e6 05 37170
64 f2 96 37193
73 0d 7e 37216
aa 1c b6 37239
05 3c 39 37262
bc 7a c6 37285
04 5b 5f 37308
a2 43 e1 37331
26 06 20 37354
2c 09 25 37377
8e 0c 82 37400
15 2d 38 37423
e4 4f ab 37446
64 8e ea 37469
c7 72 b5 37492
d5 09 dc 37515
e2 bc 5e 37538
fe 5b a5 37561
87 22 a5 37584
5a b9 e3 37607
1e ce d0 37630
17 35 22 37653
69 5f 36 37676
ac 8d 21 37699
b2 c9 7b 37722
40 19 59 37745
de 1a c4 37768
91 cd 5c 37791
22 3f 1d 37814
ce cf 01 37837
d8 78 a0 37860
00 a0 a0 37883
fa bb 41 37906
a1 cc 6d 37929
7f 7b 04 37952
81 d3 52 37975
47 10 57 37998
67 15 72 38021
d6 f0 26 38044
a4 d1 75 38067
d3 67 b4 38090
8e e0 6e 38113
11 66 77 38136
b7 94 23 38159
b8 f6 4e 38182
14 f0 e4 38205
ce 62 ac 38228
2d a5 88 38251
21 93 b2 38274
84 7a fe 38297
54 4f 1b 38320
e0 8e 6e 38343
e2 33 d1 38366
16 6e 78 38389
99 e4 7d 38412
a8 c0 68 38435
1d 4b 56 38458
e8 91 79 38481
b1 8a 3b 38504
30 22 12 38527
3f 5e 61 38550
3a c1 fb 38573
14 48 5c 38596
15 af ba 38619
f1 78 89 38642
6a d6 bc 38665
cd f6 3b 38688
b3 7f cc 38711
0c 50 5c 38734
31 e5 d4 38757
3b 84 bf 38780
06 1d 1b 38803
31 0b 3a 38826
63 c3 a0 38849
63 1d 7e 38872
b5 13 a6 38895
e1 1a fb 38918
40 ff bf 38941
41 2a 6b 38964
6c f3 9f 38987
31 c3 f2 39010
0c ae a2 39033
f6 ad 5b 39056
e5 90 75 39079
f5 4f ba 39102
0a 40 4a 39125
03 53 50 39148
48 44 0c 39171
f5 a1 54 39194
d3 28 fb 39217
5e 84 da 39240
cf ae 61 39263
4d 0c 41 39286
ea 2e c4 39309
34 5f 6b 39332
27 9b bc 39355
ca 3e f4 39378
9f a3 3c 39401
a1 8a 2b 39424
ac f7 5b 39447
78 1b 63 39470
e9 7c 95 39493
14 1d 09 39516
51 4b 1a 39539
a1 66 c7 39562
bc 93 2f 39585
78 ce b6 39608
18 8b 93 39631
3c 60 5c 39654
29 14 3d 39677
7c 73 0f 39700
53 ff ac 39723
8e 6b e5 39746
eb 44 af 39769
98 e9 71 39792
41 a7 e6 39815
15 b4 a1 39838
88 7d f5 39861
78 f4 8c 39884
01 6c 6d 39907
1a 4d 57 39930
9e 07 99 39953
e2 da 38 39976
9e 43 dd 39999
ea 23 c9 40022
3e 24 1a 40045
33 a4 97 40068
07 ea ed 40091
c4 c7 03 40114
73 10 63 40137
7d 72 0f 40160
c7 7c bb 40183
38 d4 ec 40206
a0 f6 56 40229
b3 af 1c 40252
18 c1 d9 40275
7a f2 88 40298
14 ca de 40321
b9 5e e7 40344
2f 82 ad 40367
18 18 00 40390
ca 1b d1 40413
fd f3 0e 40436
91 10 81 40459
a9 63 ca 40482
91 3a ab 40505
65 43 26 40528
d7 98 4f 40551
21 ad 8c 40574
c1 99 58 40597
4d a3 ee 40620
4b 61 2a 40643
65 e1 84 40666
bd 90 2d 40689
94 22 b6 40712
81 53 d2 40735
0b 03 08 40758
06 fa fc 40781
4a 27 6d 40804
9c c9 55 40827
ca 7b b1 40850
17 d6 c1 40873
1e e7 f9 40896
a3 81 22 40919
65 2d 48 40942
a0 6e ce 40965
48 7c 34 40988
50 fb ab 41011
8d 6b e6 41034
13 f1 e2 41057
8f 5f d0 41080
fc 5e a2 41103
10 41 51 41126
3e 6c 52 41149
1e 50 4e 41172
48 99 d1 41195
52 cf 9d 41218
f6 7b 8d 41241
0e db d5 41264
38 19 21 41287
ea 4c a6 41310
10 62 72 41333
b7 5e e9 41356
50 ab fb 41379
3b 2f 14 41402
d6 6a bc 41425
55 21 74 41448
c4 1a de 41471
19 6a 73 41494
ed 90 7d 41517
4c 46 0a 41540
b8 d7 6f 41563
de 59 87 41586
b6 71 c7 41609
94 f8 6c 41632
1f a3 bc 41655
41 70 31 41678
c8 df 17 41701
31 fc cd 41724
30 6d 5d 41747
d5 3a ef 41770
f0 53 a3 41793
e3 f6 15 41816
3a f4 ce 41839
f5 bb 4e 41862
c8 1e d6 41885
df 77 a8 41908
bb ff 44 41931
37 29 1e 41954
82 c4 46 41977
69 98 f1 42000
80 fd 7d 42023
c2 58 9a 42046
84 fe 7a 42069
3c 26 1a 42092
2c 3a 16 42115
98 fe 66 42138
50 48 18 42161
95 b8 2d 42184
a7 99 3e 42207
93 35 a6 42230
31 22 13 42253
15 c8 dd 42276
f8 16 ee 42299
dd c1 1c 42322
3f 19 26 42345
c4 09 cd 42368
b1 0c bd 42391
dd c4 19 42414
f4 71 85 42437
53 5f 0c 42460
23 54 77 42483
21 fb da 42506
63 21 42 42529
fa e6 1c 42552
6a 1d 77 42575
89 5e d7 42598
1d 34 29 42621
cf d8 17 42644
57 20 77 42667
3e 22 1c 42690
dd dc 01 42713
f9 d5 2c 42736
98 b3 2b 42759
a6 33 95 42782
a1 28 89 42805
1c a0 bc 42828
94 99 0d 42851
96 7d eb 42874
46 08 4e 42897
e9 59 b0 42920
ec e6 0a 42943
28 c0 e8 42966
35 db ee 42989
c7 3b fc 43012
c0 da 1a 43035
0b 25 2e 43058
25 cd e8 43081
30 ab 9b 43104
81 b8 39 43127
10 9a 8a 43150
21 f9 d8 43173
05 9b 9e 43196
26 a5 83 43219
4e f3 bd 43242
26 8a ac 43265
49 0a 43 43288
fb a6 5d 43311
08 8b 83 43334
a4 17 b3 43357
86 ba 3c 43380
38 dd e5 43403
d4 8e 5a 43426
e9 f8 11 43449
25 e3 c6 43472
5a 75 2f 43495
5d ae f3 43518
0d b6 bb 43541
15 6c 79 43564
9d 0c 91 43587
da 82 58 43610
13 58 4b 43633
5d 9c c1 43656
bc c6 7a 43679
41 68 29 43702
fd a7 5a 43725
39 4d 74 43748
cc 48 84 43771
8f 17 98 43794
34 a4 90 43817
05 41 44 43840
50 19 49 43863
80 14 94 43886
d9 18 c1 43909
5c 90 cc 43932
66 39 5f 43955
3d 18 25 43978
89 9d 14 44001
34 eb df 44024
b7 0d ba 44047
21 2a 0b 44070
aa d2 78 44093
a9 50 f9 44116
10 a5 b5 44139
05 e6 e3 44162
6b 35 5e 44185
40 5b 1b 44208
20 75 55 44231
5b 9e c5 44254
30 94 a4 44277
ed 8f 62 44300
82 a7 25 44323
9f c0 5f 44346
65 ee 8b 44369
e8 ac 44 44392
75 a5 d0 44415
f4 f0 04 44438
0f e1 ee 44461
b4 23 97 44484
a1 7d dc 44507
a8 da 72 44530
24 17 33 44553
ce c3 0d 44576
ca 68 a2 44599
cc b7 7b 44622
76 a3 d5 44645
e7 2e c9 44668
28 d7 ff 44691
55 62 37 44714
a1 31 90 44737
d8 95 4d 44760
bd 48 f5 44783
1f 3e 21 44806
8f f0 7f 44829
d6 5a 8c 44852
a9 0b a2 44875
6c 24 48 44898
09 17 1e 44921
76 42 34 44944
d1 0a db 44967
ee fe 10 44990
ae 18 b6 45013
3b 8a b1 45036
23 c9 ea 45059
21 72 53 45082
39 ef d6 45105
74 f6 82 45128
a4 32 96 45151
3f 7a 45 45174
5e 8a d4 45197
9b 46 dd 45220
79 e5 9c 45243
82 28 aa 45266
0d a3 ae 45289
19 ec f5 45312
2f a3 8c 45335
97 97 00 45358
86 5e d8 45381
53 29 7a 45404
f8 08 f0 45427
13 db c8 45450
9b 3d a6 45473
4b c5 8e 45496
a6 dd 7b 45519
eb b3 58 45542
9a d7 4d 45565
61 89 e8 45588
32 b1 83 45611
e3 e1 02 45634
a3 c0 63 45657
05 a8 ad 45680
5d 6c 31 45703
c4 9c 58 45726
85 da 5f 45749
26 3d 1b 45772
12 d4 c6 45795
73 77 04 45818
24 44 60 45841
68 fa 92 45864
3b a5 9e 45887
35 72 47 45910
ae ff 51 45933
b7 c2 75 45956
9b 05 9e 45979
70 c9 b9 46002
25 1c 39 46025
a7 f3 54 46048
4c b9 f5 46071
c5 90 55 46094
4b 31 7a 46117
ed d2 3f 46140
85 4d c8 46163
8a 09 83 46186
0b b2 b9 46209
63 c2 a1 46232
c7 fb 3c 46255
68 82 ea 46278
39 b4 8d 46301
28 51 79 46324
67 d5 b2 46347
2b 0d 26 46370
43 8c cf 46393
bf 42 fd 46416
0d c3 ce 46439
94 59 cd 46462
0f f7 f8 46485
f1 68 99 46508
53 66 35 46531
a5 91 34 46554
be 1f a1 46577
d9 a2 7b 46600
19 ac b5 46623
57 1b 4c 46646
80 24 a4 46669
66 e7 81 46692
70 81 f1 46715
3d 44 79 46738
2c 08 24 46761
8e 5c d2 46784
58 f9 a1 46807
6c bb d7 46830
fe a7 59 46853
55 53 06 46876
27 0e 29 46899
a0 27 87 46922
11 46 57 46945
21 6d 4c 46968
36 32 04 46991
36 29 1f 47014
08 e4 ec 47037
53 e7 b4 47060
18 28 30 47083
26 55 73 47106
8a 16 9c 47129
4d f1 bc 47152
ef 44 ab 47175
c2 0d cf 47198
ca c1 0b 47221
0c 38 34 47244
6a fc 96 47267
b5 d8 6d 47290
60 93 f3 47313
a0 f6 56 47336
59 31 68 47359
84 eb 6f 47382
f3 f7 04 47405
53 c0 93 47428
21 0a 2b 47451
35 74 41 47474
34 7d 49 47497
37 e3 d4 47520
ab 83 28 47543
62 fd 9f 47566
8c eb 67 47589
a6 0a ac 47612
da d1 0b 47635
71 68 19 47658
35 16 23 47681
51 02 53 47704
85 f0 75 47727
ee 13 fd 47750
80 60 e0 47773
fa 9a 60 47796
50 c7 97 47819
5f 3c 63 47842
a3 f2 51 47865
fc 9a 66 47888
a2 ab 09 47911
79 05 7c 47934
6a c5 af 47957
49 d5 9c 47980
0b 3e 35 48003
91 a5 34 48026
d9 70 a9 48049
92 e4 76 48072
b3 30 83 48095
96 f5 63 48118
9c d3 4f 48141
6f 96 f9 48164
ac d2 7e 48187
de ab 75 48210
b1 59 e8 48233
73 fc 8f 48256
74 18 6c 48279
c6 37 f1 48302
02 7d 7f 48325
1d 9c 81 48348
b7 07 b0 48371
71 ac dd 48394
c3 c0 03 48417
ca 8e 44 48440
cd b2 7f 48463
3c ec d0 48486
da 5b 81 48509
c6 bf 79 48532
66 d8 be 48555
46 7e 38 48578
33 d0 e3 48601
13 39 2a 48624
8e f3 7d 48647
8f db 54 48670
e5 e2 07 48693
9c 5b c7 48716
00 8b 8b 48739
d7 4f 98 48762
e5 ab 4e 48785
13 75 66 48808
e1 d8 39 48831
b0 b6 06 48854
fb 2c d7 48877
f5 89 7c 48900
fa e3 19 48923
d8 f1 29 48946
4e fe b0 48969
02 40 42 48992
19 2a 33 49015
a8 09 a1 49038
26 b7 91 49061
b1 d8 69 49084
c1 28 e9 49107
a5 37 92 49130
75 32 47 49153
e2 a7 45 49176
93 62 f1 49199
ac 54 f8 49222
ba 29 93 49245
e3 84 67 49268
fb fd 06 49291
6a a6 cc 49314
f3 0e fd 49337
c7 f6 31 49360
de cc 12 49383
19 49 50 49406
c1 99 58 49429
44 a3 e7 49452
24 f0 d4 49475
67 71 16 49498
56 41 17 49521
e1 bf 5e 49544
b9 25 9c 49567
56 c1 97 49590
96 db 4d 49613
14 af bb 49636
0f 7e 71 49659
12 e3 f1 49682
4d f8 b5 49705
60 d2 b2 49728
1a 25 3f 49751
55 5b 0e 49774
1d fd e0 49797
fb 4e b5 49820
20 d0 f0 49843
48 da 92 49866
bb 55 ee 49889
9e a2 3c 49912
e0 c1 21 49935
04 44 40 49958
9b 56 cd 49981
6c a1 cd 50004
1d c0 dd 50027
b2 e5 57 50050
aa 04 ae 50073
c4 12 d6 50096
98 a2 3a 50119
e4 b0 54 50142
94 b9 2d 50165
ae 83 2d 50188
89 5d d4 50211
0e 0b 05 50234
e3 ca 29 50257
be 62 dc 50280
c9 42 8b 50303
13 e4 f7 50326
6c 31 5d 50349
76 97 e1 50372
fb 21 da 50395
86 6c ea 50418
9a 91 0b 50441
b3 16 a5 50464
f8 ed 15 50487
4c 33 7f 50510
4d f6 bb 50533
31 5e 6f 50556
61 82 e3 50579
f5 e4 11 50602
07 81 86 50625
15 fc e9 50648
a7 52 f5 50671
12 9a 88 50694
05 9f 9a 50717
0e d8 d6 50740
4f 00 4f 50763
25 a2 87 50786
e4 e3 07 50809
87 6e e9 50832
b9 11 a8 50855
c4 71 b5 50878
53 28 7b 50901
a9 a2 0b 50924
0a 90 9a 50947
74 0d 79 50970
cb 27 ec 50993
b0 28 98 51016
22 c2 e0 51039
1c 32 2e 51062
41 89 c8 51085
42 e0 a2 51108
e7 ce 29 51131
30 e1 d1 51154
da 05 df 51177
11 db ca 51200
cb cb 00 51223
69 c8 a1 51246
a6 7f d9 51269
45 d6 93 51292
2e f6 d8 51315
fc 61 9d 51338
e4 c0 24 51361
d8 b2 6a 51384
fc 8d 71 51407
1c 96 8a 51430
93 e3 70 51453
de 22 fc 51476
c1 8d 4c 51499
f9 7d 84 51522
99 62 fb 51545
4b 42 09 51568
88 2e a6 51591
4b 1f 54 51614
68 95 fd 51637
75 0a 7f 51660
f9 51 a8 51683
90 a3 33 51706
9d ee 73 51729
c0 2f ef 51752
22 d8 fa 51775
32 17 25 51798
21 17 36 51821
39 1a 23 51844
1f 40 5f 51867
8b c6 4d 51890
db 88 53 51913
0c 67 6b 51936
e4 0e ea 51959
21 54 75 51982
8a 0d 87 52005
55 77 22 52028
c8 63 ab 52051
62 97 f5 52074
56 25 73 52097
2f c6 e9 52120
4f 3d 72 52143
b9 32 8b 52166
43 fc bf 52189
fe 95 6b 52212
82 61 e3 52235
76 8a fc 52258
14 55 41 52281
9f 9e 01 52304
38 4b 73 52327
fa 48 b2 52350
cb d7 1c 52373
01 05 04 52396
51 df 8e 52419
32 77 45 52442
9b 0e 95 52465
a3 53 f0 52488
2d 6b 46 52511
60 ae ce 52534
ad 37 9a 52557
a8 5f f7 52580
19 15 0c 52603
99 24 bd 52626
e7 3a dd 52649
37 c1 f6 52672
47 59 1e 52695
3e 2f 11 52718
d4 24 f0 52741
1f 5b 44 52764
26 37 11 52787
eb a1 4a 52810
40 59 19 52833
38 32 0a 52856
a5 97 32 52879
9c 22 be 52902
ed e5 08 52925
55 2b 7e 52948
bb a9 12 52971
39 1b 22 52994
85 10 95 53017
32 a6 94 53040
7e 09 77 53063
07 6a 6d 53086
e5 f5 10 53109
8a 0c 86 53132
18 ce d6 53155
44 76 32 53178
8a 97 1d 53201
6c e4 88 53224
4f bb f4 53247
e7 44 a3 53270
51 60 31 53293
c0 95 55 53316
10 5b 4b 53339
e4 37 d3 53362
dc 6c b0 53385
e0 04 e4 53408
66 36 50 53431
2b 02 29 53454
39 76 4f 53477
57 23 74 53500
2e 21 0f 53523
55 d8 8d 53546
38 52 6a 53569
33 04 37 53592
3e f4 ca 53615
8f 07 88 53638
43 7e 3d 53661
2d 14 39 53684
4e 0e 40 53707
33 70 43 53730
d2 1c ce 53753
61 e0 81 53776
43 6f 2c 53799
d8 2f f7 53822
d1 cc 1d 53845
18 16 0e 53868
87 fa 7d 53891
dc 1a c6 53914
d4 70 a4 53937
92 1b 89 53960
2a fa d0 53983
33 4e 7d 54006
4c c3 8f 54029
f4 b8 4c 54052
f8 6b 93 54075
62 77 15 54098
ed 8d 60 54121
f1 99 68 54144
61 20 41 54167
d0 9c 4c 54190
fc 0b f7 54213
6d b6 db 54236
a2 ef 4d 54259
c4 c0 04 54282
4a d6 9c 54305
9c 30 ac 54328
b8 96 2e 54351
01 09 08 54374
94 b1 25 54397
60 3b 5b 54420
ce 78 b6 54443
ee 74 9a 54466
b6 83 35 54489
72 a7 d5 54512
11 b7 a6 54535
d7 67 b0 54558
64 3f 5b 54581
4c 8b c7 54604
45 ac e9 54627
99 8f 16 54650
84 08 8c 54673
8b af 24 54696
e9 7e 97 54719
a9 7c d5 54742
4c bf f3 54765
2f 12 3d 54788
a0 c5 65 54811
c7 f6 31 54834
b2 73 c1 54857
a8 7d d5 54880
86 c8 4e 54903
ee a4 4a 54926
43 be fd 54949
f8 6a 92 54972
51 44 15 54995
24 a7 83 55018
59 13 4a 55041
a6 55 f3 55064
3d 66 5b 55087
fe 51 af 55110
ee 15 fb 55133
7f 30 4f 55156
e7 d0 37 55179
c6 4d 8b 55202
99 6e f7 55225
e2 73 91 55248
d4 4f 9b 55271
05 d6 d3 55294
37 3e 09 55317
c8 a1 69 55340
f5 68 9d 55363
e4 76 92 55386
d9 79 a0 55409
2a b4 9e 55432
86 55 d3 55455
58 4e 16 55478
b1 65 d4 55501
7d c6 bb 55524
52 5c 0e 55547
6f 63 0c 55570
e5 c1 24 55593
e6 74 92 55616
2f 13 3c 55639
59 81 d8 55662
9e 28 b6 55685
ef 24 cb 55708
8a fd 77 55731
4f 7c 33 55754
78 a4 dc 55777
6d 84 e9 55800
53 98 cb 55823
26 d9 ff 55846
d9 27 fe 55869
3e 47 79 55892
18 78 60 55915
dc 88 54 55938
42 ed af 55961
d9 0d d4 55984
21 d8 f9 56007
a4 1d b9 56030
f9 00 f9 56053
c3 8b 48 56076
96 e0 76 56099
8e bd 33 56122
2c 08 24 56145
77 73 04 56168
4e e6 a8 56191
77 93 e4 56214
e8 39 d1 56237
fd b5 48 56260
08 0c 04 56283
90 94 04 56306
5a 05 5f 56329
e3 58 bb 56352
ab 4e e5 56375
21 d9 f8 56398
a5 78 dd 56421
b5 70 c5 56444
49 6d 24 56467
6f e9 86 56490
51 72 23 56513
9f ce 51 56536
f1 3a cb 56559
06 c7 c1 56582
0a 5e 54 56605
6c e5 89 56628
fc 7b 87 56651
00 61 61 56674
8e d9 57 56697
2f 12 3d 56720
c6 69 af 56743
b2 d6 64 56766
f6 92 64 56789
f3 d7 24 56812
37 86 b1 56835
82 a3 21 56858
7c 8f f3 56881
f5 e4 11 56904
32 72 40 56927
4b 88 c3 56950
f4 17 e3 56973
28 ba 92 56996
97 5f c8 57019
d3 b9 6a 57042
3a 8a b0 57065
fc b6 4a 57088
c0 a5 65 57111
b7 06 b1 57134
4a 0f 45 57157
16 c3 d5 57180
12 0c 1e 57203
0f ad a2 57226
78 e1 99 57249
db 1f c4 57272
e0 e2 02 57295
b5 b7 02 57318
b3 13 a0 57341
ab 06 ad 57364
62 2a 48 57387
81 17 96 57410
d9 1a c3 57433
3c f1 cd 57456
f7 8a 7d 57479
8a 0b 81 57502
8b 8b 00 57525
4d 3c 71 57548
a4 9a 3e 57571
35 21 14 57594
ac 32 9e 57617
e9 55 bc 57640
f8 61 99 57663
59 81 d8 57686
2c 13 3f 57709
a1 be 1f 57732
61 d7 b6 57755
0b c6 cd 57778
35 a0 95 57801
bb 85 3e 57824
16 82 94 57847
45 c2 87 57870
90 77 e7 57893
1a d0 ca 57916
cf fe 31 57939
91 04 95 57962
2e f8 d6 57985
f5 f7 02 58008
68 32 5a 58031
41 64 25 58054
7f e8 97 58077
a0 9a 3a 58100
68 cc a4 58123
55 41 14 58146
db 94 4f 58169
8a 82 08 58192
6a e9 83 58215
af 8d 22 58238
17 47 50 58261
b7 77 c0 58284
be 23 9d 58307
6a 29 43 58330
e0 d2 32 58353
4f d1 9e 58376
68 35 5d 58399
bc 1d a1 58422
1f ab b4 58445
ba 7e c4 58468
6f c9 a6 58491
ae 71 df 58514
ba 9c 26 58537
b9 4c f5 58560
f0 c3 33 58583
26 8e a8 58606
29 ac 85 58629
d3 85 56 58652
8e 0f 81 58675
10 01 11 58698
15 c9 dc 58721
88 6e e6 58744
75 0b 7e 58767
62 e6 84 58790
db 8a 51 58813
82 82 00 58836
d6 83 55 58859
35 88 bd 58882
e4 1f fb 58905
2d d9 f4 58928
14 05 11 58951
3d d3 ee 58974
ef ac 43 58997
0e c6 c8 59020
26 fa dc 59043
77 43 34 59066
16 31 27 59089
4d 54 19 59112
48 ac e4 59135
2f c6 e9 59158
c7 62 a5 59181
7b 1b 60 59204
6c d3 bf 59227
4b b9 f2 59250
de 99 47 59273
91 ce 5f 59296
8f 4b c4 59319
81 1e 9f 59342
f7 57 a0 59365
93 b7 24 59388
da ce 14 59411
83 e4 67 59434
53 ed be 59457
05 61 64 59480
29 70 59 59503
8a e4 6e 59526
bf 88 37 59549
fc bf 43 59572
53 0f 5c 59595
f5 e3 16 59618
fb 40 bb 59641
fb 8e 75 59664
00 54 54 59687
8b 0c 87 59710
ea 13 f9 59733
df fd 22 59756
9b 51 ca 59779
4c a1 ed 59802
bf 8c 33 59825
95 c5 50 59848
ce 6d a3 59871
05 79 7c 59894
f5 20 d5 59917
b4 a4 10 59940
bb d1 6a 59963
a6 f7 51 59986
df 4f 90 60009
46 e7 a1 60032
63 1f 7c 60055
17 9b 8c 60078
d5 49 9c 60101
be 48 f6 60124
8c 85 09 60147
6a 1c 76 60170
ba c1 7b 60193
9b a1 3a 60216
3d 91 ac 60239
a5 7b de 60262
49 9d d4 60285
ad 16 bb 60308
08 ca c2 60331
13 a0 b3 60354
15 45 50 60377
6b 7e 15 60400
87 cf 48 60423
55 a2 f7 60446
11 c5 d4 60469
41 10 51 60492
ed 77 9a 60515
84 7e fa 60538
b9 9e 27 60561
b5 6c d9 60584
85 0c 89 60607
b9 71 c8 60630
5d e2 bf 60653
6e 93 fd 60676
c8 48 80 60699
4c 6a 26 60722
08 ba b2 60745
69 83 ea 60768
83 68 eb 60791
3f 97 a8 60814
22 50 72 60837
32 36 04 60860
8c c9 45 60883
36 6f 59 60906
70 05 75 60929
6b 49 22 60952
77 a0 d7 60975
31 41 70 60998
03 fd fe 61021
1c a6 ba 61044
21 c9 e8 61067
61 7e 1f 61090
c7 72 b5 61113
06 1a 1c 61136
24 86 a2 61159
c5 2d e8 61182
f5 e3 16 61205
01 e5 e4 61228
b7 45 f2 61251
42 11 53 61274
42 49 0b 61297
5c d1 8d 61320
0f 5b 54 61343
e2 88 6a 61366
